中央频道,#genre#
CCTV-01,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-01,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
CCTV-01,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV-01,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
CCTV-01,http://tvbox6.icu/tv/migu.php?id=cctv1$咪咕直播
CCTV-01,https://cdn5.163189.xyz/live/cctv1/stream.m3u8
CCTV-01,http://124.93.18.237:9002//hls/1/index.m3u8
CCTV-01,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv1
CCTV-02,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-02,http://124.93.18.237:9002//hls/2/index.m3u8
CCTV-02,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv2
CCTV-03,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-03,http://219.135.180.210:18888/hls/3/index.m3u8
CCTV-03,http://39.170.52.236:808/hls/3/index.m3u8
CCTV-03,http://tvbox6.icu/tv/migu.php?id=cctv3$咪咕直播
CCTV-03,http://124.93.18.237:9002//hls/3/index.m3u8
CCTV-03,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv3
CCTV-04,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-04,http://39.170.52.236:808/hls/4/index.m3u8
CCTV-04,http://php.jdshipin.com:8880/bst2.php?id=cctv4k/15000000
CCTV-04,http://tvbox6.icu/tv/migu.php?id=cctv4$咪咕直播
CCTV-04,http://tvbox6.icu/tv/migu.php?id=cctv4a$咪咕直播
CCTV-04,http://tvbox6.icu/tv/migu.php?id=cctv4o$咪咕直播
CCTV-04,http://124.93.18.237:9002//hls/4/index.m3u8
CCTV-04,http://eu.huohuoaa.tech:1025/Smart.php?id=Cctv4
CCTV-05,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-05,http://219.135.180.210:18888/hls/5/index.m3u8
CCTV-05,http://39.170.52.236:808/hls/5/index.m3u8
CCTV-05,http://tvbox6.icu/tv/migu.php?id=cctv5$咪咕直播
CCTV-05,http://124.93.18.237:9002//hls/5/index.m3u8
CCTV-05,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5
CCTV-06,http://219.135.180.210:18888/hls/6/index.m3u8
CCTV-06,http://39.170.52.236:808/hls/6/index.m3u8
CCTV-06,http://tvbox6.icu/tv/migu.php?id=cctv6$咪咕直播
CCTV-06,http://124.93.18.237:9002//hls/6/index.m3u8
CCTV-06,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv6
CCTV-07,http://8.138.7.223/tv/cctv7.m3u8
CCTV-07,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-07,http://8.138.7.223/【公众号：榴芒电视】/cctv7.m3u8
CCTV-07,http://tvbox6.icu/tv/migu.php?id=cctv7$咪咕直播
CCTV-07,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv7
CCTV-08,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-08,http://219.135.180.210:18888/hls/8/index.m3u8
CCTV-08,http://39.170.52.236:808/hls/8/index.m3u8
CCTV-08,http://tvbox6.icu/tv/migu.php?id=cctv8$咪咕直播
CCTV-08,http://124.93.18.237:9002//hls/8/index.m3u8
CCTV-08,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv8hd
CCTV-09,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-09,http://39.170.52.236:808/hls/9/index.m3u8
CCTV-09,http://124.93.18.237:9002//hls/9/index.m3u8
CCTV-09,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv9hd
CCTV-10,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-10,http://tvbox6.icu/tv/migu.php?id=cctv10$咪咕直播
CCTV-10,http://124.93.18.237:9002//hls/10/index.m3u8
CCTV-10,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv10hd
CCTV-11,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-11,http://tvbox6.icu/tv/migu.php?id=cctv11$咪咕直播
CCTV-11,http://124.93.18.237:9002//hls/11/index.m3u8
CCTV-11,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv11
CCTV-12,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-12,http://tvbox6.icu/tv/migu.php?id=cctv12$咪咕直播
CCTV-12,http://124.93.18.237:9002//hls/12/index.m3u8
CCTV-12,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv12
CCTV-13,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-13,http://39.170.52.236:808/hls/13/index.m3u8
CCTV-13,http://8.138.7.223/【公众号：榴芒电视】/cctv13.m3u8
CCTV-13,http://8.138.7.223/tv/gzjs.m3u8
CCTV-13,http://tvbox6.icu/tv/migu.php?id=cctv13$咪咕直播
CCTV-13,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13,http://124.93.18.237:9002//hls/13/index.m3u8
CCTV-13,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv13
CCTV-14,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-14,http://tvbox6.icu/tv/migu.php?id=cctv14$咪咕直播
CCTV-14,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV-14,http://124.93.18.237:9002//hls/14/index.m3u8
CCTV-14,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv14
CCTV-15,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-15,http://tvbox6.icu/tv/migu.php?id=cctv15$咪咕直播
CCTV-15,http://124.93.18.237:9002//hls/15/index.m3u8
CCTV-15,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv15
CCTV-16,http://39.170.52.236:808/hls/16/index.m3u8
CCTV-16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000
CCTV-16,http://124.93.18.237:9002//hls/16/index.m3u8
CCTV-17,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV-17,http://219.135.180.210:18888/hls/24/index.m3u8
CCTV-17,http://39.170.52.236:808/hls/17/index.m3u8
CCTV-17,http://tvbox6.icu/tv/migu.php?id=cctv17$咪咕直播
CCTV-17,http://124.93.18.237:9002//hls/17/index.m3u8

卫视频道,#genre#
安徽卫视,http://111.61.208.131:9019/hls/33/index.m3u8
安徽卫视,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
安徽卫视,http://39.164.160.249:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://124.93.18.237:9002//hls/29/index.m3u8
北京卫视,http://111.61.208.131:9019/hls/34/index.m3u8
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京卫视,http://39.164.160.249:9901/tsfile/live/0122_1.m3u8
北京卫视,http://my.tmos.cn:15181/chs002.m3u8
北京卫视,http://124.93.18.237:9002//hls/21/index.m3u8
北京卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=beijing
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
东方卫视,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8
东方卫视,http://tvbox6.icu/tv/migu.php?id=dfws
东方卫视,http://124.93.18.237:9002//hls/23/index.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
东南卫视x,http://tvbox6.icu/tv/migu.php?id=dnws
东南卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=fujian
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
甘肃卫视,http://tvbox6.icu/tv/migu.php?id=gsws
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
广东卫视,http://tvbox6.icu/tv/migu.php?id=gdws
广东卫视,http://124.93.18.237:9002//hls/34/index.m3u8
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8
广西卫视,http://tvbox6.icu/tv/migu.php?id=gxws
广西卫视,http://124.93.18.237:9002//hls/35/index.m3u8
广西卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=guangxi
贵州卫视,http://111.61.208.131:9019/hls/43/index.m3u8
贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://tvbox6.icu/tv/migu.php?id=gzws
贵州卫视,http://124.93.18.237:9002//hls/31/index.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
海南卫视,http://tvbox6.icu/tv/migu.php?id=hinws
海南卫视,http://124.93.18.237:9002//hls/41/index.m3u8
海峡卫视,http://tvbox6.icu/tv/migu.php?id=hxws
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
河北卫视,http://124.239.135.194:11080/live/hebws/index.m3u8
河北卫视,http://222.173.108.238:352/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
河北卫视,http://8.138.7.223/tv/hebtv.m3u8
河北卫视,http://huangtong-com.cn:9902/tsfile/live/1049_1.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59
河北卫视,http://vapi.91kds.cc/live1/hetv.m3u8?id=hews&apiKey=a46d73db64b0792b90f2463d19bcc06a
河北卫视,http://124.93.18.237:9002//hls/38/index.m3u8
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8
河南卫视,http://lxajh.top/tv/hn.php?id=hnws
河南卫视,http://124.93.18.237:9002//hls/39/index.m3u8
黑龙江卫视,http://112.123.243.37:50085/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8
湖北卫视,http://111.61.208.131:9019/hls/45/index.m3u8
湖北卫视,http://113.56.95.69:53765/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
湖北卫视,http://tvbox6.icu/tv/migu.php?id=hubws
湖北卫视,http://124.93.18.237:9002//hls/36/index.m3u8
湖北卫视,http://eu.huohuoaa.tech:1025/Smart.php?id=hubei
湖南卫视,http://113.56.95.69:53765/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南卫视,http://39.164.160.249:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://tvbox6.icu/tv/migu.php?id=hunws
湖南卫视,http://124.93.18.237:9002//hls/30/index.m3u8
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws
吉林卫视,http://124.93.18.237:9002//hls/47/index.m3u8
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
江苏卫视,http://39.164.160.249:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://my.tmos.cn:15181/chs003.m3u8
江苏卫视,http://tvbox6.icu/tv/migu.php?id=jsws
江苏卫视,http://124.93.18.237:9002//hls/28/index.m3u8
江西卫视,http://111.61.208.131:9019/hls/42/index.m3u8
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视,http://tvbox6.icu/tv/migu.php?id=jxws
江西卫视,http://124.93.18.237:9002//hls/37/index.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
