央视频道,#genre#
CCTV1 (综合),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1 (综合),http://39.134.19.248:6610/yinhe/2/ch00000090990000001331/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1 (综合),http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8
CCTV2 (财经),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2 (财经),http://39.134.19.248:6610/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2 (财经),http://39.135.138.59:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV3 (综艺),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV3 (综艺),http://39.134.19.248:6610/yinhe/2/ch00000090990000001598/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV3 (综艺),http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV4 (中文国际),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4 (中文国际),http://39.134.19.248:6610/yinhe/2/ch00000090990000001333/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV4 (中文国际),http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV5 (体育),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5 (体育),http://39.134.19.248:6610/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5 (体育),http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+ (体育赛事),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+ (体育赛事),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV5+ (体育赛事),http://39.134.19.248:6610/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6 (电影),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV6 (电影),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
CCTV6 (电影),http://39.134.19.248:6610/yinhe/2/ch00000090990000001859/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV7 (国防军事),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV7 (国防军事),http://39.134.19.248:6610/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV7 (国防军事),http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8
CCTV8 (电视剧),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8 (电视剧),http://39.134.19.248:6610/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV8 (电视剧),http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV9 (纪录),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9 (纪录),http://39.134.19.248:6610/yinhe/2/ch00000090990000001294/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV9 (纪录),http://39.135.138.59:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV10 (科教),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV10 (科教),http://39.134.19.248:6610/yinhe/2/ch00000090990000001288/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV10 (科教),http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV11 (戏曲),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV11 (戏曲),http://39.134.19.248:6610/yinhe/2/ch00000090990000001289/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV11 (戏曲),http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV12 (社会与法),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
CCTV12 (社会与法),http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV12 (社会与法),http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV13 (新闻),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
CCTV13 (新闻),http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV13 (新闻),http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14 (少儿),http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV14 (少儿),http://39.135.138.59:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14 (少儿),http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
